"CASE";"OFFENSE";"OFFENSE DESCRIPTION";"REPORT DATE";"OCC DATE";"DAY OF WEEK";"LOCATION";"Location 1"
"SL20139341";"2499-15";"STOLEN VEHICLE";"2013-01-18 22:41:00";"2013-01-18 22:41:00";"6";"00 S RIO GRANDE ST Salt Lake City Utah  (40.76451600700045, -111.90408205999967)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201393503";"2499-16";"STOLEN VEHICLE";"2013-06-17 13:48:00";"2013-06-17 11:00:00";"2";"700 N 900 W Salt Lake City Utah  (40.78466103700049, -111.91681206799967)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201393590";"2499-17";"STOLEN VEHICLE";"2013-06-17 18:00:00";"2013-06-17 18:00:00";"2";"500 E GALLACHER PL Salt Lake City Utah  (40.75494643000047, -111.87670657399968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139365";"2499-13";"STOLEN VEHICLE";"2013-01-18 23:50:00";"2013-01-18 21:30:00";"6";"200 S 1500 W Salt Lake City Utah  (40.764863068000466, -111.93364394499969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201393710";"2404-0";"STOLEN VEHICLE";"2013-06-17 19:24:00";"2013-06-17 19:24:00";"2";"2100 S 1200 E Salt Lake City Utah  (40.63767596200046, -111.85750883099968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201393781";"2499-14";"STOLEN VEHICLE";"2013-06-17 21:29:00";"2013-06-17 21:29:00";"2";"900 W STERLING DR Salt Lake City Utah  (40.78958659700049, -111.91802574999969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201393987";"2499-13";"STOLEN VEHICLE";"2013-06-18 08:45:00";"2013-06-14 20:00:00";"6";"400 S 1100 E Salt Lake City Utah  (40.76058099800048, -111.85963272599969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394059";"2408-0";"STOLEN VEHICLE";"2013-06-18 11:40:00";"2013-06-18 11:40:00";"3";"1400 S 1100 E Salt Lake City Utah  (40.73923071000047, -111.8596367619997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394078";"2499-17";"STOLEN VEHICLE";"2013-06-18 11:59:00";"2013-06-18 00:01:00";"3";"100 N B ST Salt Lake City Utah  (40.77180091000048, -111.8820135629997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394104";"2499-13";"STOLEN VEHICLE";"2013-06-18 12:46:00";"2013-06-18 12:00:00";"3";"700 N TERMINAL NORTHBOUND DR Salt Lake City Utah  (40.66726905100046, -111.92357267799969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139426";"2499-13";"STOLEN VEHICLE";"2013-01-19 02:50:00";"2013-01-19 02:50:00";"7";"1100 N REDWOOD RD Salt Lake City Utah  (40.79347222500047, -111.93919328999971)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139431";"2499-13";"STOLEN VEHICLE";"2013-01-19 02:58:00";"2013-01-19 02:58:00";"7";"500 N JOHN GLENN RD Salt Lake City Utah  (40.7796606820005, -112.0361743259997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394523";"2499-17";"STOLEN VEHICLE";"2013-06-19 03:53:00";"2013-06-19 02:00:00";"4";"100 N MAIN ST Salt Lake City Utah  (40.77259262400048, -111.89106303999966)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394611";"2404-0";"STOLEN VEHICLE";"2013-06-19 10:03:00";"2013-06-19 02:00:00";"4";"1400 W 400 S Salt Lake City Utah  (40.760667760000445, -111.9322005569997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394615";"2499-13";"STOLEN VEHICLE";"2013-06-19 09:56:00";"2013-06-18 22:30:00";"3";"500 N CENTER ST Salt Lake City Utah  (40.780204771000456, -111.89499197299972)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394618";"2404-0";"STOLEN VEHICLE";"2013-06-19 10:07:00";"2013-06-19 10:07:00";"4";"1000 E 400 S Salt Lake City Utah  (40.76063404500047, -111.86194985799972)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394681";"2499-13";"STOLEN VEHICLE";"2013-06-19 11:58:00";"2013-06-18 22:00:00";"3";"200 S FOSS ST Salt Lake City Utah  (40.76487192500048, -111.9348839059997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394689";"2499-14";"STOLEN VEHICLE";"2013-06-19 12:27:00";"2013-06-19 12:27:00";"4";"800 S 200 W Salt Lake City Utah  (40.75187029900047, -111.8969244329997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394699";"2499-14";"STOLEN VEHICLE";"2013-06-19 14:20:00";"2013-06-19 14:00:00";"4";"100 E HERBERT AVE Salt Lake City Utah  (40.74599640000048, -111.88810749199968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394736";"2499-14";"STOLEN VEHICLE";"2013-06-19 13:41:00";"2013-06-19 13:41:00";"4";"800 E PARKWAY AVE Salt Lake City Utah  (40.71838410900045, -111.86814022099969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201394894";"2499-16";"STOLEN VEHICLE";"2013-06-20 17:41:00";"2013-06-17 23:00:00";"2";"1300 S MAJOR ST Salt Lake City Utah  (40.741512017000446, -111.88967416499969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139502";"2499-15";"STOLEN VEHICLE";"2013-01-19 09:00:00";"2013-01-18 16:30:00";"6";"1100 S LAKE ST Salt Lake City Utah  (40.74506092500047, -111.86965903199967)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201395182";"2499-13";"STOLEN VEHICLE";"2013-06-20 06:08:00";"2013-06-19 19:00:00";"4";"1300 W 300 S Salt Lake City Utah  (40.775853682000445, -111.9262605449997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201395190";"2499-17";"STOLEN VEHICLE";"2013-06-20 06:51:00";"2013-06-19 21:30:00";"4";"1700 W 600 N Salt Lake City Utah  (40.78253001200045, -111.94061394999972)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201395300";"2404-0";"STOLEN VEHICLE";"2013-06-20 11:11:00";"2013-06-20 10:32:00";"5";"700 S 200 W Salt Lake City Utah  (40.78457991300047, -111.89683472399969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201395390";"2404-0";"STOLEN VEHICLE";"2013-06-20 12:58:00";"2013-06-20 12:58:00";"5";"100 S 500 W Salt Lake City Utah  (40.767072414000495, -111.90552145399971)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139541";"2499-13";"STOLEN VEHICLE";"2013-01-19 10:43:00";"2013-01-18 22:30:00";"6";"800 E DOWNINGTON AVE Salt Lake City Utah  (40.73061521700049, -111.86804727299972)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139556";"2499-13";"STOLEN VEHICLE";"2013-01-19 11:12:00";"2013-01-18 22:30:00";"6";"2300 S 800 E Salt Lake City Utah  (40.721094680000476, -111.86825483599966)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201395658";"2404-0";"STOLEN VEHICLE";"2013-06-20 20:43:00";"2013-06-20 20:43:00";"5";"800 N OAK TREE CT Salt Lake City Utah  (40.78737077000045, -111.91639826299968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201395662";"2499-13";"STOLEN VEHICLE";"2013-06-20 20:54:00";"2013-06-15 21:00:00";"7";"1800 S STATE ST Salt Lake City Utah  (40.73115090900046, -111.88827672699966)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201395692";"2499-14";"STOLEN VEHICLE";"2013-06-20 21:42:00";"2013-06-20 21:42:00";"5";"600 S STEWART ST Salt Lake City Utah  (40.756200951000494, -111.93322264299968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201395712";"2499-14";"STOLEN VEHICLE";"2013-06-20 22:10:00";"2013-06-20 22:10:00";"5";"1300 E CLAYBOURNE AVE Salt Lake City Utah  (40.711085521000484, -111.85349124299967)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139586";"2499-17";"STOLEN VEHICLE";"2013-01-19 13:52:00";"2013-01-19 11:00:00";"7";"700 W JACKSON PARK PL Salt Lake City Utah  (40.78078335800046, -111.91139114099968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139607";"2499-13";"STOLEN VEHICLE";"2013-01-19 13:21:00";"2013-01-19 13:21:00";"7";"800 S MAIN ST Salt Lake City Utah  (40.7518702160005, -111.8910829829997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396079";"2499-14";"STOLEN VEHICLE";"2013-06-21 13:44:00";"2013-06-21 13:44:00";"6";"500 S MONTGOMERY ST Salt Lake City Utah  (40.7583313610005, -111.93584137699969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396128";"2499-14";"STOLEN VEHICLE";"2013-06-21 15:15:00";"2013-06-21 15:15:00";"6";"700 N TERMINAL NORTHBOUND DR Salt Lake City Utah  (40.66726905100046, -111.92357267799969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139620";"2499-13";"STOLEN VEHICLE";"2013-01-19 13:57:00";"2013-01-19 13:57:00";"7";"600 S 600 E Salt Lake City Utah  (40.75622343400045, -111.87403393999966)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396207";"2499-13";"STOLEN VEHICLE";"2013-06-21 17:29:00";"2013-06-21 17:29:00";"6";"600 E 100 S Salt Lake City Utah  (40.76714626900048, -111.87375061799969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396477";"2404-44";"STOLEN VEHICLE";"2013-06-22 00:52:00";"2013-06-22 00:52:00";"7";"600 S STATE ST Salt Lake City Utah  (40.75622343400045, -111.88826244899968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396547";"2404-0";"STOLEN VEHICLE";"2013-06-22 04:37:00";"2013-06-22 04:37:00";"7";"400 W 600 S Salt Lake City Utah  (40.75632706100049, -111.9027379149997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396554";"2499-13";"STOLEN VEHICLE";"2013-06-22 05:09:00";"2013-06-22 01:00:00";"7";"800 N SIR PHILIP DR Salt Lake City Utah  (40.786744454000484, -111.94766239299969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396601";"2499-13";"STOLEN VEHICLE";"2013-06-22 08:54:00";"2013-06-21 21:00:00";"6";"700 N 900 W Salt Lake City Utah  (40.78466103700049, -111.91681206799967)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396716";"2499-13";"STOLEN VEHICLE";"2013-06-22 13:52:00";"2013-06-21 19:00:00";"6";"600 E 16TH AVE Salt Lake City Utah  (40.78740488300048, -111.87143062999968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396767";"2499-14";"STOLEN VEHICLE";"2013-06-22 15:36:00";"2013-06-22 15:36:00";"7";"1500 S 1300 W Salt Lake City Utah  (40.7364212600005, -111.92857904699969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396795";"2499-14";"STOLEN VEHICLE";"2013-06-22 16:30:00";"2013-06-22 16:30:00";"7";"700 S JEREMY ST Salt Lake City Utah  (40.75400036800045, -111.9154042239997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396819";"2499-17";"STOLEN VEHICLE";"2013-06-22 17:15:00";"2013-06-22 17:15:00";"7";"700 S 700 E Salt Lake City Utah  (40.754040225000495, -111.87107132799969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396859";"2499-13";"STOLEN VEHICLE";"2013-06-22 18:33:00";"2013-06-20 23:00:00";"5";"1700 W SHANNON CIR Salt Lake City Utah  (40.778898710000476, -111.94230587399971)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201396955";"2499-16";"STOLEN VEHICLE";"2013-06-22 20:53:00";"2013-06-22 20:53:00";"7";"800 E 2100 S Salt Lake City Utah  (40.72540592600046, -111.86807887299972)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201397203";"2499-13";"STOLEN VEHICLE";"2013-06-23 08:20:00";"2013-06-23 08:20:00";"1";"1100 N REDWOOD RD Salt Lake City Utah  (40.79347222500047, -111.93919328999971)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201397255";"2499-13";"STOLEN VEHICLE";"2013-06-23 11:42:00";"2013-06-23 11:42:00";"1";"1700 S 800 E Salt Lake City Utah  (40.73343058500046, -111.8682159389997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139730";"2499-17";"STOLEN VEHICLE";"2013-01-19 18:01:00";"2013-01-19 18:01:00";"7";"1600 W SECRET GARDEN PL Salt Lake City Utah  (40.734720808000475, -111.93677245099968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201397347";"2499-14";"STOLEN VEHICLE";"2013-06-23 14:43:00";"2013-06-23 14:43:00";"1";"200 S RIO GRANDE ST Salt Lake City Utah  (40.76482373300047, -111.90411309999968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201397396";"2499-14";"STOLEN VEHICLE";"2013-06-23 16:27:00";"2013-06-23 16:27:00";"1";"300 S RIO GRANDE ST Salt Lake City Utah  (40.76197099100045, -111.90414710399972)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201397558";"2499-13";"STOLEN VEHICLE";"2013-06-23 23:07:00";"2013-06-23 23:07:00";"1";"300 W 600 N Salt Lake City Utah  (40.7824357290005, -111.89981570199967)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201397684";"2499-13";"STOLEN VEHICLE";"2013-06-24 08:06:00";"2013-06-24 08:06:00";"2";"2300 S COUNTRY CLUB CIR Salt Lake City Utah  (40.720141293000495, -111.83349433599972)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201397694";"2499-13";"STOLEN VEHICLE";"2013-06-24 08:57:00";"2013-06-23 23:15:00";"1";"1200 E GILMER DR Salt Lake City Utah  (40.74856004700047, -111.85558568299967)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201397755";"2499-14";"STOLEN VEHICLE";"2013-06-24 10:04:00";"2013-06-24 10:04:00";"2";"1300 W 2100 S Salt Lake City Utah  (40.7253929580005, -111.85348011999969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201397766";"2499-13";"STOLEN VEHICLE";"2013-06-24 10:25:00";"2013-06-24 10:25:00";"2";"800 S JEFFERSON ST Salt Lake City Utah  (40.75186274700047, -111.8953886489997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201397869";"2404-0";"STOLEN VEHICLE";"2013-06-24 13:22:00";"2013-06-24 13:22:00";"2";"1700 S 900 W Salt Lake City Utah  (40.73340400800049, -111.9168930839997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201397871";"2499-17";"STOLEN VEHICLE";"2013-06-24 13:49:00";"2013-06-22 16:00:00";"7";"2000 S MAIN ST Salt Lake City Utah  (40.72664922500047, -111.8911453339997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398002";"2499-13";"STOLEN VEHICLE";"2013-06-24 20:00:00";"2013-06-23 17:00:00";"1";"100 W 600 S Salt Lake City Utah  (40.75632706100049, -111.89405821499969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398231";"2499-13";"STOLEN VEHICLE";"2013-06-25 01:33:00";"2013-06-25 01:33:00";"3";"1500 W 2100 S Salt Lake City Utah  (40.725926357000446, -111.93354395899968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398278";"2499-17";"STOLEN VEHICLE";"2013-06-25 07:26:00";"2013-06-25 07:26:00";"3";"700 W 400 N Salt Lake City Utah  (40.77805731000046, -111.91125823099969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398281";"2499-14";"STOLEN VEHICLE";"2013-06-25 07:39:00";"2013-06-25 07:39:00";"3";"700 W 400 N Salt Lake City Utah  (40.77805731000046, -111.91125823099969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398291";"2499-13";"STOLEN VEHICLE";"2013-06-25 08:06:00";"2013-06-24 22:00:00";"2";"800 S GREEN ST Salt Lake City Utah  (40.75187689000046, -111.87249660299972)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398358";"2499-14";"STOLEN VEHICLE";"2013-06-25 10:20:00";"2013-06-25 10:20:00";"3";"1700 W 1000 N Salt Lake City Utah  (40.79086872400046, -111.93934771199969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398371";"2499-14";"STOLEN VEHICLE";"2013-06-25 10:33:00";"2013-06-25 10:33:00";"3";"3400 W 1500 S Salt Lake City Utah  (40.73859072400046, -111.9722066869997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398390";"2499-13";"STOLEN VEHICLE";"2013-06-25 11:14:00";"2013-06-24 21:00:00";"2";"800 S MAIN ST Salt Lake City Utah  (40.7518702160005, -111.8910829829997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398411";"2499-14";"STOLEN VEHICLE";"2013-06-25 11:50:00";"2013-06-25 11:50:00";"3";"3000 W DECADE DR Salt Lake City Utah  (40.73454578600047, -111.96477650499969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139842";"2499-15";"STOLEN VEHICLE";"2013-01-19 22:13:00";"2013-01-19 22:13:00";"7";"100 S 400 W Salt Lake City Utah  (40.76708191600045, -111.90268138499971)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398508";"2499-14";"STOLEN VEHICLE";"2013-06-25 14:22:00";"2013-06-25 14:22:00";"3";"1600 S 4800 W Salt Lake City Utah  (40.66416761500045, -111.9360906609997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398666";"2499-17";"STOLEN VEHICLE";"2013-06-25 18:36:00";"2013-06-25 18:36:00";"3";"2400 E MAYWOOD DR Salt Lake City Utah  (40.71945048000049, -111.82159658999967)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398822";"2404-0";"STOLEN VEHICLE";"2013-06-26 00:14:00";"2013-06-26 00:14:00";"4";"1000 S 300 W Salt Lake City Utah  (40.746613710000474, -111.89971408499969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398866";"2404-0";"STOLEN VEHICLE";"2013-06-26 06:05:00";"2013-06-26 06:05:00";"4";"100 N SUN ARBOR TE Salt Lake City Utah  (40.77169019900049, -111.94407341699969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398884";"2499-13";"STOLEN VEHICLE";"2013-06-26 07:02:00";"2013-06-26 07:02:00";"4";"1400 S 200 E Salt Lake City Utah  (40.73928845100045, -111.88541496799968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201398989";"2404-0";"STOLEN VEHICLE";"2013-06-26 11:02:00";"2013-06-19 11:02:00";"4";"900 W 1000 N Salt Lake City Utah  (40.791072021000446, -111.91696476299967)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201399039";"2499-17";"STOLEN VEHICLE";"2013-06-26 12:42:00";"2013-06-26 12:42:00";"4";"300 S POST ST Salt Lake City Utah  (40.76273300200046, -111.91830391599967)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201399132";"2499-17";"STOLEN VEHICLE";"2013-06-26 15:16:00";"2013-06-26 11:55:00";"4";"2200 S 1300 E Salt Lake City Utah  (40.72281101700048, -111.85368533999969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201399178";"2404-64";"STOLEN VEHICLE";"2013-06-26 16:53:00";"2013-06-22 18:30:00";"7";"5700 W 700 S Salt Lake City Utah  (40.75561694200047, -112.0271940399997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201399310";"2499-13";"STOLEN VEHICLE";"2013-06-26 20:52:00";"2013-06-26 20:52:00";"4";"1300 W 300 S Salt Lake City Utah  (40.775853682000445, -111.9262605449997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201399374";"2499-14";"STOLEN VEHICLE";"2013-06-26 23:08:00";"2013-06-26 23:08:00";"4";"1700 W NORTH TEMPLE ST Salt Lake City Utah  (40.77166710200049, -111.93938753299972)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201399448";"2499-13";"STOLEN VEHICLE";"2013-06-27 19:55:00";"2013-06-27 19:55:00";"5";"1100 E 2100 S Salt Lake City Utah  (40.72536717000048, -111.85950943799969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201399512";"2404-34";"STOLEN VEHICLE";"2013-06-27 08:26:00";"2013-06-26 22:45:00";"4";"800 E 2100 S Salt Lake City Utah  (40.72540592600046, -111.86807887299972)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201399529";"2499-14";"STOLEN VEHICLE";"2013-06-27 09:08:00";"2013-06-27 09:08:00";"5";"100 E 1ST AVE Salt Lake City Utah  (40.77053703700045, -111.88813908199967)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201399674";"2499-15";"STOLEN VEHICLE";"2013-06-27 13:05:00";"2013-06-27 13:05:00";"5";"1600 W BRIAR ROSE PL Salt Lake City Utah  (40.733841853000456, -111.9372453799997)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL201399744";"2404-0";"STOLEN VEHICLE";"2013-06-27 15:31:00";"2013-06-27 15:31:00";"5";"PIERPONT AVE / WEST TEMPLE ST Salt Lake City Utah  (40.66726905100046, -111.92357267799969)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
"SL20139977";"2499-14";"STOLEN VEHICLE";"2013-01-20 06:42:00";"2013-01-20 06:42:00";"1";"1000 S MAIN ST Salt Lake City Utah  (40.74728530800047, -111.89109220399968)";" Salt Lake City Utah  (40.66726905100046, -111.92357267799969)"
